op_index,elapsed_s,latency_us,op
921,0.003462,9.937000,put
922,0.003466,1.276000,get
923,0.003474,8.005000,put
924,0.003476,0.981000,get
925,0.003507,30.992000,put
926,0.003509,1.180000,get
927,0.003510,0.518000,get
928,0.003511,1.048000,get
929,0.003521,9.522000,put
930,0.003523,0.940000,get
931,0.003524,0.591000,get
932,0.003525,1.029000,get
933,0.003526,0.462000,get
934,0.003534,7.516000,put
935,0.003535,0.886000,get
936,0.003536,0.520000,get
937,0.003558,21.719000,put
938,0.003560,1.400000,get
939,0.003562,1.231000,get
940,0.003571,8.638000,put
941,0.003573,1.356000,get
942,0.003575,1.404000,get
943,0.003576,0.916000,get
944,0.003577,0.589000,get
945,0.003578,0.986000,get
946,0.003580,1.146000,get
947,0.003581,0.905000,get
948,0.003582,0.978000,get
949,0.003583,0.467000,get
950,0.003584,0.781000,get
951,0.003585,0.805000,get
952,0.003587,1.110000,get
953,0.003588,0.560000,get
954,0.003596,8.191000,put
955,0.003607,10.140000,put
956,0.003608,0.952000,get
957,0.003611,2.047000,get
958,0.003631,20.032000,put
959,0.003633,0.764000,get
960,0.003634,1.285000,get
961,0.003635,0.586000,get
962,0.003637,1.657000,get
963,0.003648,10.296000,put
964,0.003649,0.652000,get
965,0.003650,0.450000,get
966,0.003651,1.223000,get
967,0.003659,7.330000,put
968,0.003661,1.543000,get
969,0.003662,0.614000,get
970,0.003663,0.450000,get
971,0.003664,1.084000,get
972,0.003666,1.294000,get
973,0.003667,0.745000,get
974,0.003669,1.211000,get
975,0.003676,7.440000,put
976,0.003678,0.982000,get
977,0.003679,1.060000,get
978,0.003681,1.234000,get
979,0.003682,1.218000,get
980,0.003683,0.703000,get
981,0.003685,0.984000,get
982,0.003686,0.526000,get
983,0.003687,1.168000,get
984,0.003688,0.627000,get
985,0.003710,21.433000,put
986,0.003712,0.948000,get
987,0.003713,0.733000,get
988,0.003714,1.133000,get
